2007,8,3.18,Crisis Core: Final Fantasy VII(PSP),PSP
2011,7.7,3.17,L.A. Noire(PS3),PS3
2001,9.1,3.17,Ace Combat 04: Shattered Skies(PS2),PS2
2007,6.5,3.14,FIFA Soccer 08(PS2),PS2
2000,9,3.13,Spider-Man(PS),PS
2010,7.8,3.11,Fallout: New Vegas(PS3),PS3
2007,8,3.1,The Elder Scrolls IV: Oblivion(PS3),PS3
2012,5.4,3.1,Resident Evil 6(PS3),PS3
2002,7.9,3.09,Dragon Ball Z: Budokai(PS2),PS2
2001,7.9,3.08,Madden NFL 2002(PS2),PS2
2010,7.7,3.03,Heavy Rain(PS3),PS3
2013,6.3,3.01,FIFA 14(PS4),PS4
2009,8.1,3.01,Killzone 2(PS3),PS3
2007,9.2,3,Dragon Ball Z: Budokai Tenkaichi 3(PS2),PS2
2002,9.1,2.99,World Soccer Winning Eleven 6 International(PS2),PS2
2001,8.5,2.99,Devil May Cry(PS2),PS2
2014,8.1,2.96,Middle-Earth: Shadow of Mordor(PS4),PS4
2003,7.8,2.96,Sonic Heroes(PS2),PS2
2002,7.8,2.96,Hitman 2: Silent Assassin(PS2),PS2
2010,8.5,2.95,Battlefield: Bad Company 2(PS3),PS3
2003,9,2.94,SOCOM II: U.S. Navy SEALs(PS2),PS2
2009,8.3,2.93,inFAMOUS(PS3),PS3
2004,8.6,2.9,Sonic Mega Collection Plus(PS2),PS2
2003,9,2.9,World Soccer Winning Eleven 7 International(PS2),PS2
2001,8.9,2.89,Hot Shots Golf 3(PS2),PS2
2004,7.7,2.89,Call of Duty: Finest Hour(PS2),PS2
2013,7.8,2.85,Assassin's Creed IV: Black Flag(PS4),PS4
2011,8.4,2.84,Mortal Kombat(PS3),PS3
2010,8.2,2.82,Assassin's Creed: Brotherhood(PS3),PS3
2010,7.5,2.81,Medal of Honor(PS3),PS3
2014,7.9,2.79,inFAMOUS: Second Son(PS4),PS4
2001,8.6,2.79,NBA Street(PS2),PS2
2003,8.2,2.78,Jak II(PS2),PS2
2010,7.2,2.78,Need for Speed: Hot Pursuit(PS3),PS3
2015,7.7,2.78,Mortal Kombat X(PS4),PS4
2003,7.7,2.77,The Sims(PS2),PS2
2011,7.9,2.77,Killzone 3(PS3),PS3
2009,7.4,2.75,Tekken 6(PS3),PS3
2015,3.2,2.71,FIFA 16(PS3),PS3
2001,8.2,2.7,Onimusha: Warlords(PS2),PS2
2006,9,2.69,LEGO Star Wars II: The Original Trilogy(PS2),PS2
2013,6.8,2.69,Killzone: Shadow Fall(PS4),PS4
2004,9.1,2.68,Burnout 3: Takedown(PS2),PS2
2005,8.2,2.67,Call Of Duty 2: Big Red One(PS2),PS2
1998,8.6,2.67,Medal of Honor(PS),PS
2003,7.7,2.65,Tom Clancy's Splinter Cell(PS2),PS2
2009,6.9,2.65,Need for Speed: Shift(PS3),PS3
2006,7.9,2.65,Medal of Honor Heroes(PSP),PSP
2011,6.6,2.63,Final Fantasy XIII-2(PS3),PS3
2000,7.8,2.63,Midnight Club: Street Racing(PS2),PS2
2004,8.2,2.62,ESPN NFL 2K5(PS2),PS2
2002,7.6,2.61,Harry Potter and the Chamber of Secrets(PS2),PS2
2009,8.7,2.6,God of War Collection(PS3),PS3
2004,8.1,2.59,NBA Live 2005(PS2),PS2
2008,7.5,2.58,FIFA Soccer 09(PS3),PS3
2006,8.6,2.58,WWE SmackDown vs. RAW 2007(PS2),PS2
2007,7.8,2.57,Madden NFL 08(PS2),PS2
2007,8.7,2.57,Monster Hunter Freedom 2(PSP),PSP
2012,5.5,2.56,Madden NFL 13(PS3),PS3
2009,7.8,2.54,LittleBigPlanet(PSP),PSP
2001,7.9,2.52,Crazy Taxi(PS2),PS2
2002,8.8,2.49,Mortal Kombat: Deadly Alliance(PS2),PS2
2015,8.6,2.48,Bloodborne(PS4),PS4
2012,8,2.47,NBA 2K13(PS3),PS3
2011,7.7,2.47,Saints Row: The Third(PS3),PS3
2008,6.1,2.46,Resistance 2(PS3),PS3
2014,7,2.45,NBA 2K15(PS4),PS4
1997,8.2,2.45,Final Fantasy Tactics(PS),PS
2008,8.2,2.45,Midnight Club: Los Angeles(PS3),PS3
