2003,9.1,1.5,SoulCalibur II(GC),GC
2003,8.1,1.49,Final Fantasy: Crystal Chronicles(GC),GC
2006,6.5,1.48,Bratz: Forever Diamondz(DS),DS
2008,5.5,1.48,Drawn To Life: SpongeBob SquarePants Edition(DS),DS
2010,8.2,1.46,Super Scribblenauts(DS),DS
2001,7.9,1.46,Super Monkey Ball(GC),GC
2005,8.6,1.46,Mario Superstar Baseball(GC),GC
2011,6.9,1.45,LEGO Battles: Ninjago(DS),DS
2007,6.8,1.44,My Word Coach(DS),DS
2007,7.6,1.43,Smarty Pants(Wii),Wii
2004,8.6,1.43,Classic NES Series: Super Mario Bros.(GBA),GBA
2008,7.5,1.43,Hasbro Family Game Night(Wii),Wii
2004,9,1.42,The Legend of Zelda: The Minish Cap(GBA),GBA
2008,8.7,1.42,Tiger Woods PGA Tour 09 All-Play(Wii),Wii
2006,7.9,1.42,Rayman Raving Rabbids(Wii),Wii
2010,7.3,1.41,Dragon Quest Monsters: Joker 2(DS),DS
2010,2.5,1.41,The Sims 3(Wii),Wii
2009,6.1,1.4,LEGO Indiana Jones 2: The Adventure Continues(Wii),Wii
2004,8.4,1.4,Sonic Advance 3(GBA),GBA
2014,6.1,1.38,Yoshi's New Island(3DS),3DS
2012,7.1,1.38,LEGO Batman 2: DC Super Heroes(Wii),Wii
2009,6.7,1.38,Bakugan: Battle Brawlers(DS),DS
2007,6.1,1.37,Final Fantasy XII: Revenant Wings(DS),DS
2010,5.8,1.37,Call of Duty: Black Ops(Wii),Wii
2003,7.8,1.36,Crash Bandicoot 2: N-Tranced(GBA),GBA
2009,6.3,1.35,Hasbro Family Game Night 2(Wii),Wii
2009,9.3,1.35,Gardening Mama(DS),DS
2007,4.3,1.35,Disney Princess: Enchanted Journey(Wii),Wii
2010,6.5,1.34,Metroid: Other M(Wii),Wii
2008,8.9,1.34,Chrono Trigger(DS),DS
2004,8.3,1.34,Donkey Kong Jungle Beat(GC),GC
2004,8.8,1.33,Metroid Prime 2: Echoes(GC),GC
2009,8.3,1.32,Grand Theft Auto: Chinatown Wars(DS),DS
2015,8.5,1.3,Yoshi's Woolly World(WiiU),WiiU
2010,8.2,1.29,Pokemon Ranger: Guardian Signs(DS),DS
2003,6.2,1.29,Pirates of the Caribbean: The Curse of the Black Pearl(GBA),GBA
2007,5.9,1.29,Namco Museum DS(DS),DS
2009,5,1.29,Deal or No Deal(Wii),Wii
2010,7.9,1.29,Sonic Colors(DS),DS
2007,7.6,1.29,EA Playground(Wii),Wii
2008,8.4,1.28,Gold's Gym: Cardio Workout(Wii),Wii
2006,7.3,1.28,Need for Speed Carbon(Wii),Wii
2008,7.2,1.27,Guitar Hero: Aerosmith(Wii),Wii
2012,8.7,1.27,Kid Icarus: Uprising(3DS),3DS
2012,6.3,1.27,Pokemon Mystery Dungeon: Gates to Infinity(3DS),3DS
2008,2,1.27,Jillian Michaels' Fitness Ultimatum 2009(Wii),Wii
2003,7.9,1.27,Sonic Adventure DX: Director's Cut(GC),GC
2010,8.1,1.26,EA Sports Active 2(Wii),Wii
2007,5.8,1.26,Rockstar Games presents Table Tennis(Wii),Wii
2005,7.7,1.26,Tamagotchi Connection: Corner Shop(DS),DS
2009,8.9,1.25,LEGO Battles(DS),DS
2005,8.3,1.25,Pokemon XD: Gale of Darkness(GC),GC
2015,8.8,1.25,Pokemon Super Mystery Dungeon(3DS),3DS
2007,6.8,1.24,Winter Sports: The Ultimate Challenge(Wii),Wii
2003,7.3,1.23,SpongeBob SquarePants: Battle for Bikini Bottom(GBA),GBA
2014,8.3,1.23,Hyrule Warriors(WiiU),WiiU
2004,9.1,1.23,Donkey Kong Country 2(GBA),GBA
2007,7.7,1.23,Ben 10: Protector of Earth(Wii),Wii
2007,7.5,1.22,Diddy Kong Racing DS(DS),DS
2004,8.5,1.22,Mario Power Tennis(GC),GC
2002,9.5,1.22,Golden Sun: The Lost Age(GBA),GBA
2007,7.7,1.21,Final Fantasy IV(DS),DS
2011,8.1,1.21,Super Street Fighter IV: 3D Edition(3DS),3DS
2003,9,1.21,Need for Speed Underground(GC),GC
2008,8.6,1.21,Boom Blox(Wii),Wii
2007,8.2,1.2,The Sims 2: Castaway(Wii),Wii
2004,9.1,1.2,Pikmin 2(GC),GC
2003,6.8,1.19,The Simpsons: Road Rage(GBA),GBA
2014,8.6,1.19,Captain Toad: Treasure Tracker(WiiU),WiiU
2002,7.7,1.19,SpongeBob SquarePants: Revenge of the Flying Dutchman(GBA),GBA
2008,8.4,1.19,Pro Evolution Soccer 2008(Wii),Wii
2002,7.3,1.19,Spider-Man: The Movie(GC),GC
2006,7.9,1.19,Mario vs. Donkey Kong 2: March of the Minis(DS),DS
2001,7.5,1.18,Tony Hawk's Pro Skater 2(GBA),GBA
2009,7.2,1.17,PokéPark Wii: Pikachu's Adventure(Wii),Wii
2004,8,1.17,Mario vs. Donkey Kong(GBA),GBA
2007,8.2,1.15,Sonic Rush Adventure(DS),DS
2003,8.3,1.15,Donkey Konga(GC),GC
2011,7.1,1.14,Pokemon Rumble Blast(3DS),3DS
2006,4.7,1.13,Cars(GBA),GBA
2011,6.1,1.13,LEGO Star Wars III: The Clone Wars(3DS),3DS
2012,8.6,1.13,Fantasy Life(3DS),3DS
2015,7.6,1.12,The Legend of Zelda: Tri Force Heroes(3DS),3DS
2009,8.3,1.12,Rabbids Go Home(Wii),Wii
2013,8.7,1.11,Pikmin 3(WiiU),WiiU
2011,7.4,1.1,Plants vs. Zombies(DS),DS
2003,8.5,1.1,Tales of Symphonia(GC),GC
2013,8.2,1.1,LEGO City Undercover(WiiU),WiiU
2007,6.9,1.1,Need for Speed: ProStreet(Wii),Wii
2003,8.9,1.09,Dragon Ball Z: The Legacy of Goku II(GBA),GBA
2008,4.4,1.09,NERF N-Strike(Wii),Wii
2009,6.9,1.09,Sonic and the Black Knight(Wii),Wii
2003,6.1,1.08,Dragon Ball Z: Taiketsu(GBA),GBA
2005,8.1,1.08,Star Fox: Assault(GC),GC
2006,5,1.07,LEGO Star Wars II: The Original Trilogy(DS),DS
2010,7.3,1.07,FIFA Soccer 11(Wii),Wii
2009,8.8,1.07,Tiger Woods PGA Tour 10(Wii),Wii
2008,6.5,1.06,Spore Creatures(DS),DS
2007,8.1,1.06,Endless Ocean(Wii),Wii
2004,7.7,1.06,Spider-Man 2(GBA),GBA
2008,7,1.05,Sega Superstars Tennis(Wii),Wii
2007,6.9,1.05,Call of Duty 4: Modern Warfare(DS),DS
2009,8,1.05,Resident Evil: The Darkside Chronicles(Wii),Wii
2007,7.4,1.04,Imagine: Animal Doctor(DS),DS
2003,8.9,1.04,Naruto: Clash of Ninja 2(GC),GC
2001,8.5,1.04,F-Zero: Maximum Velocity(GBA),GBA
2005,7.6,1.03,Super Princess Peach(DS),DS
2008,7,1.03,Guinness World Records: The Videogame(Wii),Wii
2016,8.4,1.03,The Legend of Zelda: Twilight Princess HD(WiiU),WiiU
2009,8.6,1.03,MySims Agents(Wii),Wii
2007,6.1,1.02,FIFA Soccer 08(Wii),Wii
2007,7,1.02,Tiger Woods PGA Tour 08(Wii),Wii
2007,8.4,1.02,Dragon Ball Z: Budokai Tenkaichi 3(Wii),Wii
2004,6.4,1.02,Shrek 2(GC),GC
2011,6,1.02,Disney Universe(Wii),Wii
2010,3.3,1.02,Dance on Broadway(Wii),Wii
2007,9,1.02,Petz: Catz 2(DS),DS
2011,6.9,1.02,Sonic Generations(3DS),3DS
2008,7.7,1.02,Rock Band 2(Wii),Wii
2012,8.2,1.02,Pokemon Conquest(DS),DS
2008,3.6,1.01,Wall-E(Wii),Wii
2007,8,1.01,Naruto: Clash of Ninja Revolution(Wii),Wii
2007,6.1,1.01,The Simpsons Game(Wii),Wii
2012,7.7,1.01,ZombiU(WiiU),WiiU
2016,8,1.01,Pokken Tournament(WiiU),WiiU
2009,4.5,1,NERF N-Strike Elite(Wii),Wii
2011,8.6,0.99,Kirby: Mass Attack(DS),DS
2005,6.6,0.99,Shadow The Hedgehog(GC),GC
2007,8.1,0.99,Apollo Justice: Ace Attorney(DS),DS
2009,6.2,0.98,FIFA Soccer 10(Wii),Wii
2005,5.4,0.98,Mario Party Advance(GBA),GBA
2005,6.6,0.98,Zoo Tycoon DS(DS),DS
2007,5.9,0.98,WWE SmackDown vs Raw 2008(Wii),Wii
2003,9.2,0.97,Fire Emblem(GBA),GBA
2010,7.6,0.97,Wheel of Fortune(Wii),Wii
2006,2.1,0.97,Cars(DS),DS
2009,6.6,0.97,Band Hero(Wii),Wii
2006,9.1,0.97,LEGO Star Wars II: The Original Trilogy(GC),GC
2010,7.5,0.96,Guitar Hero: Warriors of Rock(Wii),Wii
2008,8.6,0.96,de Blob(Wii),Wii
2012,6.9,0.95,Mario Tennis Open(3DS),3DS
2011,7.4,0.95,PilotWings Resort(3DS),3DS
2008,7.6,0.95,My Weight Loss Coach(DS),DS
2003,8.6,0.95,SpongeBob SquarePants: Battle for Bikini Bottom(GC),GC
2008,2.8,0.95,Ben 10: Alien Force(DS),DS
2004,7.8,0.94,The SpongeBob SquarePants Movie(GC),GC
2011,8.2,0.94,Star Fox 64 3D(3DS),3DS
2009,4.5,0.94,Tony Hawk: RIDE(Wii),Wii
2005,6.1,0.93,The Sims 2(DS),DS
2016,8.7,0.93,Kirby: Planet Robobot(3DS),3DS
2009,8.6,0.93,Guitar Hero: Metallica(Wii),Wii
2003,8.8,0.93,Teenage Mutant Ninja Turtles(GBA),GBA
2006,7,0.93,Cars(GC),GC
2007,4.8,0.93,Build-A-Bear Workshop(DS),DS
2010,7,0.93,Kingdom Hearts Re:coded(DS),DS
2013,7.5,0.92,Disney Magical World(3DS),3DS
2005,9.2,0.92,Phoenix Wright: Ace Attorney(DS),DS
2011,6.1,0.92,Wii Play: Motion(Wii),Wii
2006,8,0.92,Sonic Riders(GC),GC
2012,8.2,0.91,Harvest Moon 3D: A New Beginning(3DS),3DS
2008,6.7,0.91,Kung Fu Panda(Wii),Wii
2010,8.9,0.91,Xenoblade Chronicles(Wii),Wii
2008,8.1,0.91,Sonic Riders: Zero Gravity(Wii),Wii
2013,5.2,0.9,LEGO Marvel Super Heroes(3DS),3DS
2012,7.2,0.9,LEGO The Lord of the Rings(Wii),Wii
2001,8.5,0.89,Castlevania: Circle of the Moon(GBA),GBA
2004,8.6,0.89,Classic NES Series: The Legend of Zelda(GBA),GBA
2004,9.1,0.89,Fire Emblem: The Sacred Stones(GBA),GBA
2003,5.5,0.89,Finding Nemo(GC),GC
2008,7.8,0.89,Call of Duty: World at War(DS),DS
2008,8.4,0.89,FIFA Soccer 09 All-Play(Wii),Wii
2008,7.9,0.89,Fossil Fighters(DS),DS
2008,8.1,0.88,Samba De Amigo(Wii),Wii
2006,7.8,0.88,Monster 4X4: World Circuit(Wii),Wii
2012,8.5,0.88,Resident Evil: Revelations(3DS),3DS
2008,7.3,0.88,Sonic Chronicles: The Dark Brotherhood(DS),DS
2008,5.5,0.88,Star Wars: The Force Unleashed(DS),DS
2007,6.8,0.87,Madden NFL 08(Wii),Wii
2009,7.2,0.87,F1 2009(Wii),Wii
2008,4.9,0.87,Cooking Mama: World Kitchen(Wii),Wii
2009,8.5,0.86,Ghostbusters: The Video Game(Wii),Wii
2009,8.5,0.86,Endless Ocean: Blue World(Wii),Wii
2007,7.3,0.85,Tomb Raider: Anniversary(Wii),Wii
2013,7.7,0.85,Wii Fit U(WiiU),WiiU
2008,8.4,0.85,The Legendary Starfy(DS),DS
2009,8.7,0.85,The House of the Dead: Overkill(Wii),Wii
2004,8.8,0.84,Spider-Man 2(GC),GC
2004,7.1,0.84,The Incredibles(GC),GC
2015,8.9,0.84,Xenoblade Chronicles X(WiiU),WiiU
2007,4.9,0.84,Harry Potter and the Order of the Phoenix(DS),DS
2004,9,0.84,Metroid: Zero Mission(GBA),GBA
2007,6.7,0.83,Blazing Angels: Squadrons of WWII(Wii),Wii
2008,7.2,0.83,Madden NFL 09 All-Play(Wii),Wii
2004,5,0.83,Lizzie McGuire 2: Lizzie Diaries(GBA),GBA
2008,8.5,0.83,WWE SmackDown vs. Raw 2009(Wii),Wii
2009,7.4,0.83,Need for Speed: Nitro(Wii),Wii
2011,7.6,0.83,Tales of the Abyss(3DS),3DS
2011,1.8,0.82,Call of Duty: Modern Warfare 3(Wii),Wii
2001,9,0.82,Tony Hawk's Pro Skater 3(GC),GC
2007,8.2,0.82,Harvest Moon: Tree of Tranquility(Wii),Wii
2008,4.3,0.82,The Price is Right(Wii),Wii
2004,7.2,0.81,The Legend of Zelda: Four Swords Adventures(GC),GC
2008,7.2,0.81,Battle of Giants: Dinosaurs(DS),DS
2006,7,0.8,Disney's The Little Mermaid: Ariel's Undersea Adventure(DS),DS
2003,7.6,0.8,Star Wars Rogue Squadron III: Rebel Strike(GC),GC
2012,8.5,0.8,Professor Layton vs Phoenix Wright: Ace Attorney(3DS),3DS
2008,7.8,0.8,Ben 10: Alien Force(Wii),Wii
2002,8.3,0.8,Need for Speed: Hot Pursuit 2(GC),GC
2007,7,0.8,Rayman Raving Rabbids 2(DS),DS
2009,6.4,0.79,Star Wars The Clone Wars: Republic Heroes(Wii),Wii
2003,8.9,0.79,Harvest Moon: A Wonderful Life(GC),GC
2008,5.2,0.79,All Star Cheer Squad(Wii),Wii
2010,8.1,0.78,Golden Sun: Dark Dawn(DS),DS
2008,7.8,0.78,Star Wars The Clone Wars: Jedi Alliance(DS),DS
2007,8.9,0.78,The World Ends With You(DS),DS
2007,8.2,0.78,Drawn to Life(DS),DS
2002,8.6,0.78,James Bond 007: Nightfire(GC),GC
2009,8.6,0.77,MadWorld(Wii),Wii
2002,5,0.77,Star Wars Episode II: Attack of the Clones(GBA),GBA
2007,7.5,0.77,Ghost Squad(Wii),Wii
2005,8.4,0.77,Donkey Kong Country 3(GBA),GBA
2004,5.9,0.77,Pokemon Dash(DS),DS
2006,8,0.76,Metroid Prime Hunters(DS),DS
2014,8.2,0.76,Bayonetta 2(WiiU),WiiU
2011,3.3,0.76,The Sims 3(3DS),3DS
2004,7.6,0.76,That's So Raven(GBA),GBA
2009,7.6,0.76,DJ Hero(Wii),Wii
2010,7.8,0.76,Star Wars: The Force Unleashed II(Wii),Wii
2009,6,0.75,Harry Potter and the Half-Blood Prince(Wii),Wii
2013,7.9,0.75,Professor Layton and the Azran Legacy(3DS),3DS
2009,6,0.75,Drawn to Life: The Next Chapter(Wii),Wii
2011,7,0.75,PokePark 2: Wonders Beyond(Wii),Wii
